FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,LTU,Lithuania,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,13.82,,,,,,,,,,,,,
A,Annual,LTU,Lithuania,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,98.69,99.38,99.92,99.9,100.0,100.0,100.0,,,,,,,
A,Annual,LTU,Lithuania,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,64.99,67.71,71.17,75.2,74.53,77.28,77.03,,,,,,,
A,Annual,LTU,Lithuania,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,28.66,33.23,22.82,21.91,24.56,27.2,25.99,,,,,,,
A,Annual,LUX,Luxembourg,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,54661.0,60520.0,63639.0,73762.0,83322.0,81327.0,82125.0,88538.0,96420.0,103944.0,105209.0,129714.0,118191.0,121788.0
A,Annual,LUX,Luxembourg,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,36136.0,41182.0,44336.0,52676.0,60440.0,57952.0,58101.0,63893.0,71604.0,77511.0,77765.0,94793.0,86329.0,95142.0
A,Annual,LUX,Luxembourg,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,98.01,98.37,99.04,99.08,99.79,99.86,99.97,,,,,,,
A,Annual,LUX,Luxembourg,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,98.01,,,,,,,,,,,,,
A,Annual,LUX,Luxembourg,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,96.31,96.79,98.23,98.37,99.73,99.72,99.82,,,,,,,
A,Annual,LUX,Luxembourg,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,34.52,,,,,,,,,,,,,
A,Annual,LUX,Luxembourg,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,14.85,18.18,16.33,17.05,13.35,10.35,14.8,,,,,,,
A,Annual,LUX,Luxembourg,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,33.21,,,,,,,,,,,,,
A,Annual,LUX,Luxembourg,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,98.78,98.84,99.38,99.42,99.8,99.81,99.89,,,,,,,
A,Annual,LUX,Luxembourg,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,70.2,74.78,76.68,78.58,76.93,78.85,81.33,,,,,,,
A,Annual,LUX,Luxembourg,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,49.97,50.86,40.52,45.75,49.97,32.42,42.25,,,,,,,
A,Annual,LVA,Latvia,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,1237.0,1435.0,1383.0,1588.0,1629.0,1509.0,1716.0,1868.0,2227.0,2301.0,2473.0,3008.0,3550.0,3471.0
A,Annual,LVA,Latvia,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,832.0,983.0,983.0,1031.0,988.0,923.0,1052.0,1204.0,1476.0,1460.0,1618.0,2094.0,2384.0,2522.0
A,Annual,LVA,Latvia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,95.11,95.41,95.36,97.47,98.12,98.17,98.72,,,,,,,
A,Annual,LVA,Latvia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,65.66,,,,,,,,,,,,,
A,Annual,LVA,Latvia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,28.73,,,,,,,,,,,,,
A,Annual,LVA,Latvia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,90.64,92.16,90.68,94.26,96.02,96.82,96.85,,,,,,,
A,Annual,LVA,Latvia,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,33.95,,,,,,,,,,,,,
A,Annual,LVA,Latvia,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,6.96,8.95,9.06,9.54,8.91,9.95,10.23,,,,,,,
A,Annual,LVA,Latvia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,10.79,,,,,,,,,,,,,
A,Annual,LVA,Latvia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,96.07,96.74,96.4,97.77,98.56,98.86,98.56,,,,,,,
A,Annual,LVA,Latvia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,48.42,53.41,53.04,55.72,55.86,58.95,63.49,,,,,,,
A,Annual,LVA,Latvia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,17.24,23.64,23.15,21.66,32.0,35.07,41.13,,,,,,,
A,Annual,MAC,"Macao SAR, China",UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,872.0,924.0,1044.0,1293.0,1656.0,1624.0,1686.0,2000.0,1962.0,2339.0,1949.0,2599.0,3331.0,
A,Annual,MAC,"Macao SAR, China",UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,919.0,1174.0,1354.0,1519.0,1685.0,1583.0,1743.0,2026.0,2422.0,2520.0,1881.0,2428.0,2728.0,
A,Annual,MAR,Morocco,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,2576.0,2946.0,3056.0,3039.0,3005.0,2935.0,3136.0,3312.0,3856.0,4104.0,4675.0,5127.0,5725.0,6898.0
A,Annual,MAR,Morocco,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,1751.0,1977.0,1915.0,2115.0,2092.0,1882.0,1835.0,1927.0,2248.0,2158.0,1941.0,2442.0,2523.0,3017.0
A,Annual,MDA,Moldova,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,214.0,256.0,270.0,287.0,293.0,261.0,260.0,290.0,354.0,401.0,430.0,597.0,703.0,893.0
A,Annual,MDA,Moldova,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,151.0,150.0,167.0,194.0,216.0,195.0,207.0,226.0,275.0,268.0,221.0,280.0,278.0,319.0
A,Annual,MDA,Moldova,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,77.83,,,100.0,,,,,,
A,Annual,MDA,Moldova,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,55.0,,,,,,
A,Annual,MDA,Moldova,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B12_IDEL,Proportion of businesses using the Internet for delivering products online,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,2.02,,,,,,
A,Annual,MDA,Moldova,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,34.67,,,,,,,,,
A,Annual,MDA,Moldova,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,97.59,,,,,,
A,Annual,MDA,Moldova,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,26.22,,,,,,,,,
A,Annual,MDA,Moldova,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,15.38,,,26.37,,,,,,
A,Annual,MDG,Madagascar,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,236.0,174.0,241.0,200.0,186.0,179.0,162.0,187.0,219.0,221.0,273.0,373.0,400.0,
A,Annual,MDG,Madagascar,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,437.0,289.0,286.0,293.0,210.0,195.0,187.0,257.0,303.0,294.0,231.0,308.0,314.0,
A,Annual,MDV,Maldives,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,51.0,58.0,57.0,62.0,82.0,88.0,93.0,63.0,58.0,59.0,31.0,34.0,37.0,44.0
A,Annual,MDV,Maldives,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,83.0,194.0,227.0,293.0,350.0,380.0,446.0,457.0,568.0,617.0,348.0,526.0,699.0,686.0
A,Annual,MEX,Mexico,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,5534.0,6577.0,6348.0,6944.0,8156.0,7968.0,8140.0,10151.0,9670.0,9891.0,9423.0,11159.0,12892.0,
A,Annual,MEX,Mexico,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,13103.0,15415.0,16418.0,19057.0,19235.0,19915.0,19918.0,22504.0,24237.0,25634.0,24839.0,26486.0,29099.0,
A,Annual,MEX,Mexico,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,22.79,,,,,23.34,,23.33,,,
A,Annual,MEX,Mexico,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,18.81,,,,,20.74,,20.74,,,
A,Annual,MHL,Marshall Islands,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,19.0,19.0,20.0,20.0,19.0,22.0,23.0,29.0,27.0,26.0,20.0,14.0,14.0,
A,Annual,MKD,North Macedonia,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,308.0,358.0,346.0,405.0,425.0,377.0,440.0,471.0,569.0,628.0,662.0,883.0,1099.0,1325.0
A,Annual,MKD,North Macedonia,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,336.0,382.0,383.0,410.0,431.0,457.0,443.0,421.0,593.0,606.0,593.0,667.0,622.0,735.0
A,Annual,MKD,North Macedonia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,92.75,88.53,91.88,94.47,94.62,95.48,95.4,,,,97.33,,,
A,Annual,MKD,North Macedonia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,67.87,,,,,,,,,,,,,
A,Annual,MKD,North Macedonia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,28.49,29.94,30.87,30.0,31.54,32.53,33.07,,,,41.04,,,
A,Annual,MKD,North Macedonia,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,84.09,82.23,87.75,91.72,93.13,93.48,93.8,,,,96.88,,,
A,Annual,MKD,North Macedonia,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,19.33,,,,,,,,,,,,,
A,Annual,MKD,North Macedonia,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,4.25,7.02,5.84,6.07,6.99,3.55,7.07,,,,4.11,,,
A,Annual,MKD,North Macedonia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,12.61,,,,,,,,,,,,,
A,Annual,MKD,North Macedonia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,93.49,90.64,94.92,96.42,97.03,96.47,97.6,,,,35.27,,,
A,Annual,MKD,North Macedonia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,42.64,51.83,47.72,53.71,53.16,51.69,52.88,,,,54.53,,,
A,Annual,MKD,North Macedonia,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,6.8,8.07,5.12,4.56,4.99,5.85,5.58,,,,,,,
A,Annual,MLI,Mali,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,131.0,155.0,166.0,190.0,189.0,203.0,210.0,215.0,229.0,241.0,222.0,215.0,203.0,
A,Annual,MLI,Mali,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,169.0,207.0,206.0,306.0,260.0,271.0,348.0,392.0,329.0,406.0,280.0,273.0,303.0,
A,Annual,MLT,Malta,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,7484.0,8253.0,8072.0,8792.0,9644.0,9554.0,9564.0,10655.0,10895.0,,,,,
A,Annual,MLT,Malta,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,7220.0,7877.0,7594.0,8097.0,8334.0,8350.0,8434.0,9534.0,10124.0,11197.0,10849.0,12060.0,12806.0,14017.0
A,Annual,MLT,Malta,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B1,Proportion of businesses using computers,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,95.69,96.72,96.52,96.53,97.71,97.77,97.13,97.03,,,,,,
A,Annual,MLT,Malta,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B10,Proportion of businesses with a local area network (LAN),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,84.1,,,,,,,,,,,,,
A,Annual,MLT,Malta,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B2,Proportion of persons employed routinely using computers,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,47.93,45.97,47.56,48.79,52.26,,,,,,,,,
A,Annual,MLT,Malta,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,93.79,95.11,95.09,95.48,97.12,96.93,96.46,96.26,,,,,,
A,Annual,MLT,Malta,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B6,Proportion of businesses with an Intranet (All activities),PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,29.07,,,,,,,,,,,,,
A,Annual,MLT,Malta,UNCTAD_DE_ICT_CORE_UISIC3N1_ANN_00_B7,Proportion of businesses receiving orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,17.27,19.23,17.7,18.42,19.0,19.12,22.83,17.91,,,,,,
A,Annual,MLT,Malta,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B11,Proportion of businesses with an extranet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,28.96,,,,,,,,,,,,,
A,Annual,MLT,Malta,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B4,Proportion of persons employed routinely using the Internet,PT_SAL,Percentage of employees,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,97.54,97.14,96.83,96.93,96.93,98.73,96.58,44.65,,,,,,
A,Annual,MLT,Malta,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,65.56,72.77,72.64,77.84,79.38,83.09,83.18,81.49,,,,,,
A,Annual,MLT,Malta,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B8,Proportion of businesses placing orders over the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,22.95,25.68,23.36,21.2,23.95,25.76,,,,,,,,
A,Annual,MMR,Myanmar,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,39.0,27.0,193.0,282.0,573.0,697.0,570.0,694.0,728.0,1210.0,1096.0,368.0,,
A,Annual,MMR,Myanmar,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,261.0,202.0,446.0,442.0,560.0,729.0,743.0,913.0,1272.0,1396.0,1262.0,,,
A,Annual,MMR,Myanmar,UNCTAD_DE_ICT_CORE_UBS_ANN_ALL_B3,Proportion of businesses using the Internet,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,0.17,,,,,,
A,Annual,MMR,Myanmar,UNCTAD_DE_ICT_CORE_UISIC4_ANN_00_B5,Proportion of businesses with a web presence,PT_BS,Percentage of businesses,MEAN,Mean,UNCTAD_DE,Digital Economy and Technology,0,Units,A,Normal value,PU,Public,,,,,,,,0.03,,,,,,
A,Annual,MNE,Montenegro,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,101.0,107.0,109.0,124.0,136.0,145.0,157.0,180.0,220.0,220.0,247.0,368.0,433.0,512.0
A,Annual,MNE,Montenegro,UNCTAD_DE_DIG_SERVTRADE_ANN_IMP,International imports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,145.0,154.0,157.0,200.0,170.0,181.0,209.0,232.0,301.0,315.0,256.0,326.0,315.0,366.0
A,Annual,MNG,Mongolia,UNCTAD_DE_DIG_SERVTRADE_ANN_EXP,International exports in digitally-deliverable services,USD,US dollars,SUM,Sum,UNCTAD_DE,Digital Economy and Technology,6,Millions,A,Normal value,PU,Public,38.0,63.0,112.0,88.0,79.0,75.0,103.0,124.0,147.0,158.0,115.0,103.0,168.0,211.0
